time_s,vehicle_id,soc_wh,max_cap_wh,consumption_wh,charging_flag,soc_pct
1970.0,ev_0,23134.12,35000.0,0.0,cs_55,66.1
1971.0,ev_0,23139.9,35000.0,0.0,cs_55,66.11
1972.0,ev_0,23145.67,35000.0,0.0,cs_55,66.13
1973.0,ev_0,23151.45,35000.0,0.0,cs_55,66.15
1974.0,ev_0,23157.23,35000.0,0.0,cs_55,66.16
1975.0,ev_0,23163.01,35000.0,0.0,cs_55,66.18
1976.0,ev_0,23168.79,35000.0,0.0,cs_55,66.2
1977.0,ev_0,23174.56,35000.0,0.0,cs_55,66.21
1978.0,ev_0,23180.34,35000.0,0.0,cs_55,66.23
1979.0,ev_0,23186.12,35000.0,0.0,cs_55,66.25
1980.0,ev_0,23191.9,35000.0,0.0,cs_55,66.26
1981.0,ev_0,23197.67,35000.0,0.0,cs_55,66.28
1982.0,ev_0,23203.45,35000.0,0.0,cs_55,66.3
1983.0,ev_0,23209.23,35000.0,0.0,cs_55,66.31
1984.0,ev_0,23215.01,35000.0,0.0,cs_55,66.33
1985.0,ev_0,23220.79,35000.0,0.0,cs_55,66.35
1986.0,ev_0,23226.56,35000.0,0.0,cs_55,66.36
1987.0,ev_0,23232.34,35000.0,0.0,cs_55,66.38
1988.0,ev_0,23238.12,35000.0,0.0,cs_55,66.39
1989.0,ev_0,23243.9,35000.0,0.0,cs_55,66.41
1990.0,ev_0,23249.67,35000.0,0.0,cs_55,66.43
1991.0,ev_0,23255.45,35000.0,0.0,cs_55,66.44
1992.0,ev_0,23261.23,35000.0,0.0,cs_55,66.46
1993.0,ev_0,23267.01,35000.0,0.0,cs_55,66.48
1994.0,ev_0,23272.79,35000.0,0.0,cs_55,66.49
1995.0,ev_0,23278.56,35000.0,0.0,cs_55,66.51
1996.0,ev_0,23284.34,35000.0,0.0,cs_55,66.53
1997.0,ev_0,23290.12,35000.0,0.0,cs_55,66.54
1998.0,ev_0,23295.9,35000.0,0.0,cs_55,66.56
1999.0,ev_0,23301.67,35000.0,0.0,cs_55,66.58
2000.0,ev_0,23307.45,35000.0,0.0,cs_55,66.59
2001.0,ev_0,23313.23,35000.0,0.0,cs_55,66.61
2002.0,ev_0,23319.01,35000.0,0.0,cs_55,66.63
2003.0,ev_0,23324.79,35000.0,0.0,cs_55,66.64
2004.0,ev_0,23330.56,35000.0,0.0,cs_55,66.66
2005.0,ev_0,23336.34,35000.0,0.0,cs_55,66.68
2006.0,ev_0,23342.12,35000.0,0.0,cs_55,66.69
2007.0,ev_0,23347.9,35000.0,0.0,cs_55,66.71
2008.0,ev_0,23353.67,35000.0,0.0,cs_55,66.72
2009.0,ev_0,23359.45,35000.0,0.0,cs_55,66.74
2010.0,ev_0,23365.23,35000.0,0.0,cs_55,66.76
2011.0,ev_0,23371.01,35000.0,0.0,cs_55,66.77
2012.0,ev_0,23376.79,35000.0,0.0,cs_55,66.79
2013.0,ev_0,23382.56,35000.0,0.0,cs_55,66.81
2014.0,ev_0,23388.34,35000.0,0.0,cs_55,66.82
2015.0,ev_0,23394.12,35000.0,0.0,cs_55,66.84
2016.0,ev_0,23399.9,35000.0,0.0,cs_55,66.86
2017.0,ev_0,23405.67,35000.0,0.0,cs_55,66.87
2018.0,ev_0,23411.45,35000.0,0.0,cs_55,66.89
2019.0,ev_0,23417.23,35000.0,0.0,cs_55,66.91
2020.0,ev_0,23423.01,35000.0,0.0,cs_55,66.92
2021.0,ev_0,23428.79,35000.0,0.0,cs_55,66.94
2022.0,ev_0,23434.56,35000.0,0.0,cs_55,66.96
2023.0,ev_0,23440.34,35000.0,0.0,cs_55,66.97
2024.0,ev_0,23446.12,35000.0,0.0,cs_55,66.99
2025.0,ev_0,23451.9,35000.0,0.0,cs_55,67.01
2026.0,ev_0,23457.67,35000.0,0.0,cs_55,67.02
2027.0,ev_0,23463.45,35000.0,0.0,cs_55,67.04
2028.0,ev_0,23469.23,35000.0,0.0,cs_55,67.05
2029.0,ev_0,23475.01,35000.0,0.0,cs_55,67.07
2030.0,ev_0,23480.79,35000.0,0.0,cs_55,67.09
2031.0,ev_0,23486.56,35000.0,0.0,cs_55,67.1
2032.0,ev_0,23492.34,35000.0,0.0,cs_55,67.12
2033.0,ev_0,23498.12,35000.0,0.0,cs_55,67.14
2034.0,ev_0,23503.9,35000.0,0.0,cs_55,67.15
2035.0,ev_0,23509.67,35000.0,0.0,cs_55,67.17
2036.0,ev_0,23515.45,35000.0,0.0,cs_55,67.19
2037.0,ev_0,23521.23,35000.0,0.0,cs_55,67.2
2038.0,ev_0,23527.01,35000.0,0.0,cs_55,67.22
2039.0,ev_0,23532.79,35000.0,0.0,cs_55,67.24
2040.0,ev_0,23538.56,35000.0,0.0,cs_55,67.25
2041.0,ev_0,23544.34,35000.0,0.0,cs_55,67.27
2042.0,ev_0,23550.12,35000.0,0.0,cs_55,67.29
2043.0,ev_0,23555.9,35000.0,0.0,cs_55,67.3
2044.0,ev_0,23561.67,35000.0,0.0,cs_55,67.32
2045.0,ev_0,23567.45,35000.0,0.0,cs_55,67.34
2046.0,ev_0,23573.23,35000.0,0.0,cs_55,67.35
2047.0,ev_0,23579.01,35000.0,0.0,cs_55,67.37
2048.0,ev_0,23584.79,35000.0,0.0,cs_55,67.39
2049.0,ev_0,23590.56,35000.0,0.0,cs_55,67.4
2050.0,ev_0,23596.34,35000.0,0.0,cs_55,67.42
2051.0,ev_0,23602.12,35000.0,0.0,cs_55,67.43
2052.0,ev_0,23607.9,35000.0,0.0,cs_55,67.45
2053.0,ev_0,23613.67,35000.0,0.0,cs_55,67.47
2054.0,ev_0,23619.45,35000.0,0.0,cs_55,67.48
2055.0,ev_0,23625.23,35000.0,0.0,cs_55,67.5
2056.0,ev_0,23631.01,35000.0,0.0,cs_55,67.52
2057.0,ev_0,23636.79,35000.0,0.0,cs_55,67.53
2058.0,ev_0,23642.56,35000.0,0.0,cs_55,67.55
2059.0,ev_0,23648.34,35000.0,0.0,cs_55,67.57
2060.0,ev_0,23654.12,35000.0,0.0,cs_55,67.58
2061.0,ev_0,23659.9,35000.0,0.0,cs_55,67.6
2062.0,ev_0,23665.67,35000.0,0.0,cs_55,67.62
2063.0,ev_0,23671.45,35000.0,0.0,cs_55,67.63
2064.0,ev_0,23677.23,35000.0,0.0,cs_55,67.65
2065.0,ev_0,23683.01,35000.0,0.0,cs_55,67.67
2066.0,ev_0,23688.79,35000.0,0.0,cs_55,67.68
2067.0,ev_0,23694.56,35000.0,0.0,cs_55,67.7
2068.0,ev_0,23700.34,35000.0,0.0,cs_55,67.72
2069.0,ev_0,23706.12,35000.0,0.0,cs_55,67.73
2070.0,ev_0,23711.9,35000.0,0.0,cs_55,67.75
2071.0,ev_0,23717.67,35000.0,0.0,cs_55,67.76
2072.0,ev_0,23723.45,35000.0,0.0,cs_55,67.78
2073.0,ev_0,23729.23,35000.0,0.0,cs_55,67.8
2074.0,ev_0,23735.01,35000.0,0.0,cs_55,67.81
2075.0,ev_0,23740.79,35000.0,0.0,cs_55,67.83
2076.0,ev_0,23746.56,35000.0,0.0,cs_55,67.85
2077.0,ev_0,23752.34,35000.0,0.0,cs_55,67.86
2078.0,ev_0,23758.12,35000.0,0.0,cs_55,67.88
2079.0,ev_0,23763.9,35000.0,0.0,cs_55,67.9
2080.0,ev_0,23769.67,35000.0,0.0,cs_55,67.91
2081.0,ev_0,23775.45,35000.0,0.0,cs_55,67.93
2082.0,ev_0,23781.23,35000.0,0.0,cs_55,67.95
2083.0,ev_0,23780.74,35000.0,0.0,NULL,67.94
2084.0,ev_0,23779.03,35000.0,0.0,NULL,67.94
2085.0,ev_0,23776.37,35000.0,0.0,NULL,67.93
2086.0,ev_0,23770.17,35000.0,0.0,NULL,67.91
2087.0,ev_0,23760.87,35000.0,0.0,NULL,67.89
2088.0,ev_0,23754.15,35000.0,0.0,NULL,67.87
2089.0,ev_0,23744.88,35000.0,0.0,NULL,67.84
2090.0,ev_0,23740.13,35000.0,0.0,NULL,67.83
2091.0,ev_0,23741.64,35000.0,0.0,NULL,67.83
2092.0,ev_0,23739.33,35000.0,0.0,NULL,67.83
2093.0,ev_0,23735.18,35000.0,0.0,NULL,67.81
2094.0,ev_0,23732.26,35000.0,0.0,NULL,67.81
2095.0,ev_0,23733.58,35000.0,0.0,NULL,67.81
2096.0,ev_0,23731.54,35000.0,0.0,NULL,67.8
2097.0,ev_0,23729.34,35000.0,0.0,NULL,67.8
2098.0,ev_0,23727.77,35000.0,0.0,NULL,67.79
2099.0,ev_0,23730.81,35000.0,0.0,NULL,67.8
2100.0,ev_0,23729.73,35000.0,0.0,NULL,67.8
2101.0,ev_0,23728.68,35000.0,0.0,NULL,67.8
2102.0,ev_0,23726.27,35000.0,0.0,NULL,67.79
2103.0,ev_0,23726.18,35000.0,0.0,NULL,67.79
2104.0,ev_0,23727.62,35000.0,0.0,NULL,67.79
2105.0,ev_0,23727.17,35000.0,0.0,NULL,67.79
2106.0,ev_0,23720.63,35000.0,0.0,NULL,67.77
2107.0,ev_0,23722.06,35000.0,0.0,NULL,67.78
2108.0,ev_0,23719.35,35000.0,0.0,NULL,67.77
2109.0,ev_0,23718.06,35000.0,0.0,NULL,67.77
2110.0,ev_0,23715.01,35000.0,0.0,NULL,67.76
2111.0,ev_0,23716.73,35000.0,0.0,NULL,67.76
2112.0,ev_0,23715.92,35000.0,0.0,NULL,67.76
2113.0,ev_0,23718.22,35000.0,0.0,NULL,67.77
2114.0,ev_0,23716.31,35000.0,0.0,NULL,67.76
2115.0,ev_0,23715.87,35000.0,0.0,NULL,67.76
2116.0,ev_0,23714.4,35000.0,0.0,NULL,67.76
2117.0,ev_0,23712.27,35000.0,0.0,NULL,67.75
2118.0,ev_0,23708.25,35000.0,0.0,NULL,67.74
2119.0,ev_0,23707.82,35000.0,0.0,NULL,67.74
2120.0,ev_0,23712.1,35000.0,0.0,NULL,67.75
2121.0,ev_0,23706.46,35000.0,0.0,NULL,67.73
2122.0,ev_0,23708.2,35000.0,0.0,NULL,67.74
2123.0,ev_0,23702.99,35000.0,0.0,NULL,67.72
2124.0,ev_0,23704.69,35000.0,0.0,NULL,67.73
2125.0,ev_0,23700.8,35000.0,0.0,NULL,67.72
2126.0,ev_0,23706.13,35000.0,0.0,NULL,67.73
2127.0,ev_0,23702.6,35000.0,0.0,NULL,67.72
2128.0,ev_0,23700.09,35000.0,0.0,NULL,67.71
2129.0,ev_0,23700.6,35000.0,0.0,NULL,67.72
2130.0,ev_0,23701.77,35000.0,0.0,NULL,67.72
2131.0,ev_0,23697.02,35000.0,0.0,NULL,67.71
2132.0,ev_0,23694.59,35000.0,0.0,NULL,67.7
2133.0,ev_0,23697.19,35000.0,0.0,NULL,67.71
2134.0,ev_0,23694.83,35000.0,0.0,NULL,67.7
2135.0,ev_0,23695.4,35000.0,0.0,NULL,67.7
2136.0,ev_0,23690.55,35000.0,0.0,NULL,67.69
2137.0,ev_0,23694.23,35000.0,0.0,NULL,67.7
2138.0,ev_0,23691.21,35000.0,0.0,NULL,67.69
2139.0,ev_0,23688.85,35000.0,0.0,NULL,67.68
2140.0,ev_0,23685.1,35000.0,0.0,NULL,67.67
2141.0,ev_0,23684.47,35000.0,0.0,NULL,67.67
2142.0,ev_0,23683.87,35000.0,0.0,NULL,67.67
2143.0,ev_0,23687.98,35000.0,0.0,NULL,67.68
2144.0,ev_0,23681.92,35000.0,0.0,NULL,67.66
2145.0,ev_0,23686.74,35000.0,0.0,NULL,67.68
2146.0,ev_0,23685.41,35000.0,0.0,NULL,67.67
2147.0,ev_0,23682.03,35000.0,0.0,NULL,67.66
2148.0,ev_0,23680.01,35000.0,0.0,NULL,67.66
2149.0,ev_0,23678.93,35000.0,0.0,NULL,67.65
2150.0,ev_0,23682.08,35000.0,0.0,NULL,67.66
2151.0,ev_0,23679.55,35000.0,0.0,NULL,67.66
2152.0,ev_0,23680.05,35000.0,0.0,NULL,67.66
2153.0,ev_0,23676.13,35000.0,0.0,NULL,67.65
2154.0,ev_0,23674.75,35000.0,0.0,NULL,67.64
2155.0,ev_0,23671.86,35000.0,0.0,NULL,67.63
2156.0,ev_0,23674.87,35000.0,0.0,NULL,67.64
2157.0,ev_0,23673.92,35000.0,0.0,NULL,67.64
2158.0,ev_0,23670.02,35000.0,0.0,NULL,67.63
2159.0,ev_0,23671.87,35000.0,0.0,NULL,67.63
2160.0,ev_0,23667.25,35000.0,0.0,NULL,67.62
2161.0,ev_0,23665.26,35000.0,0.0,NULL,67.62
2162.0,ev_0,23667.97,35000.0,0.0,NULL,67.62
2163.0,ev_0,23668.53,35000.0,0.0,NULL,67.62
2164.0,ev_0,23664.01,35000.0,0.0,NULL,67.61
2165.0,ev_0,23661.34,35000.0,0.0,NULL,67.6
2166.0,ev_0,23661.68,35000.0,0.0,NULL,67.6
2167.0,ev_0,23664.73,35000.0,0.0,NULL,67.61
2168.0,ev_0,23657.34,35000.0,0.0,NULL,67.59
2169.0,ev_0,23658.79,35000.0,0.0,NULL,67.6
2170.0,ev_0,23660.66,35000.0,0.0,NULL,67.6
2171.0,ev_0,23657.0,35000.0,0.0,NULL,67.59
2172.0,ev_0,23660.34,35000.0,0.0,NULL,67.6
2173.0,ev_0,23654.8,35000.0,0.0,NULL,67.59
2174.0,ev_0,23654.21,35000.0,0.0,NULL,67.58
2175.0,ev_0,23654.91,35000.0,0.0,NULL,67.59
2176.0,ev_0,23653.43,35000.0,0.0,NULL,67.58
2177.0,ev_0,23651.73,35000.0,0.0,NULL,67.58
2178.0,ev_0,23652.57,35000.0,0.0,NULL,67.58
2179.0,ev_0,23648.61,35000.0,0.0,NULL,67.57
2180.0,ev_0,23649.14,35000.0,0.0,NULL,67.57
2181.0,ev_0,23651.51,35000.0,0.0,NULL,67.58
2182.0,ev_0,23643.49,35000.0,0.0,NULL,67.55
2183.0,ev_0,23646.67,35000.0,0.0,NULL,67.56
2184.0,ev_0,23645.73,35000.0,0.0,NULL,67.56
2185.0,ev_0,23648.25,35000.0,0.0,NULL,67.57
2186.0,ev_0,23666.78,35000.0,0.0,NULL,67.62
2187.0,ev_0,23677.24,35000.0,0.0,NULL,67.65
2188.0,ev_0,23679.72,35000.0,0.0,NULL,67.66
2189.0,ev_0,23685.5,35000.0,0.0,cs_54,67.67
2190.0,ev_0,23691.28,35000.0,0.0,cs_54,67.69
2191.0,ev_0,23697.06,35000.0,0.0,cs_54,67.71
2192.0,ev_0,23702.84,35000.0,0.0,cs_54,67.72
2193.0,ev_0,23708.62,35000.0,0.0,cs_54,67.74
2194.0,ev_0,23714.39,35000.0,0.0,cs_54,67.76
2195.0,ev_0,23720.17,35000.0,0.0,cs_54,67.77
2196.0,ev_0,23725.95,35000.0,0.0,cs_54,67.79
2197.0,ev_0,23731.73,35000.0,0.0,cs_54,67.8
2198.0,ev_0,23737.5,35000.0,0.0,cs_54,67.82
2199.0,ev_0,23743.28,35000.0,0.0,cs_54,67.84
2200.0,ev_0,23749.06,35000.0,0.0,cs_54,67.85
2201.0,ev_0,23754.84,35000.0,0.0,cs_54,67.87
2202.0,ev_0,23760.62,35000.0,0.0,cs_54,67.89
2203.0,ev_0,23766.39,35000.0,0.0,cs_54,67.9
2204.0,ev_0,23772.17,35000.0,0.0,cs_54,67.92
2205.0,ev_0,23777.95,35000.0,0.0,cs_54,67.94
2206.0,ev_0,23783.73,35000.0,0.0,cs_54,67.95
2207.0,ev_0,23789.5,35000.0,0.0,cs_54,67.97
2208.0,ev_0,23795.28,35000.0,0.0,cs_54,67.99
2209.0,ev_0,23801.06,35000.0,0.0,cs_54,68.0
2210.0,ev_0,23806.84,35000.0,0.0,cs_54,68.02
2211.0,ev_0,23812.62,35000.0,0.0,cs_54,68.04
2212.0,ev_0,23818.39,35000.0,0.0,cs_54,68.05
2213.0,ev_0,23824.17,35000.0,0.0,cs_54,68.07
2214.0,ev_0,23829.95,35000.0,0.0,cs_54,68.09
2215.0,ev_0,23835.73,35000.0,0.0,cs_54,68.1
2216.0,ev_0,23841.5,35000.0,0.0,cs_54,68.12
2217.0,ev_0,23847.28,35000.0,0.0,cs_54,68.14
2218.0,ev_0,23853.06,35000.0,0.0,cs_54,68.15
2219.0,ev_0,23858.84,35000.0,0.0,cs_54,68.17
2220.0,ev_0,23864.62,35000.0,0.0,cs_54,68.18
2221.0,ev_0,23870.39,35000.0,0.0,cs_54,68.2
2222.0,ev_0,23876.17,35000.0,0.0,cs_54,68.22
2223.0,ev_0,23881.95,35000.0,0.0,cs_54,68.23
2224.0,ev_0,23887.73,35000.0,0.0,cs_54,68.25
2225.0,ev_0,23893.5,35000.0,0.0,cs_54,68.27
2226.0,ev_0,23899.28,35000.0,0.0,cs_54,68.28
2227.0,ev_0,23905.06,35000.0,0.0,cs_54,68.3
2228.0,ev_0,23910.84,35000.0,0.0,cs_54,68.32
2229.0,ev_0,23916.62,35000.0,0.0,cs_54,68.33
2230.0,ev_0,23922.39,35000.0,0.0,cs_54,68.35
2231.0,ev_0,23928.17,35000.0,0.0,cs_54,68.37
2232.0,ev_0,23933.95,35000.0,0.0,cs_54,68.38
2233.0,ev_0,23939.73,35000.0,0.0,cs_54,68.4
2234.0,ev_0,23945.5,35000.0,0.0,cs_54,68.42
2235.0,ev_0,23951.28,35000.0,0.0,cs_54,68.43
2236.0,ev_0,23957.06,35000.0,0.0,cs_54,68.45
2237.0,ev_0,23962.84,35000.0,0.0,cs_54,68.47
2238.0,ev_0,23968.62,35000.0,0.0,cs_54,68.48
2239.0,ev_0,23974.39,35000.0,0.0,cs_54,68.5
2240.0,ev_0,23980.17,35000.0,0.0,cs_54,68.51
2241.0,ev_0,23985.95,35000.0,0.0,cs_54,68.53
2242.0,ev_0,23991.73,35000.0,0.0,cs_54,68.55
2243.0,ev_0,23997.5,35000.0,0.0,cs_54,68.56
2244.0,ev_0,24003.28,35000.0,0.0,cs_54,68.58
2245.0,ev_0,24009.06,35000.0,0.0,cs_54,68.6
2246.0,ev_0,24014.84,35000.0,0.0,cs_54,68.61
2247.0,ev_0,24020.62,35000.0,0.0,cs_54,68.63
2248.0,ev_0,24026.39,35000.0,0.0,cs_54,68.65
2249.0,ev_0,24032.17,35000.0,0.0,cs_54,68.66
2250.0,ev_0,24037.95,35000.0,0.0,cs_54,68.68
2251.0,ev_0,24043.73,35000.0,0.0,cs_54,68.7
2252.0,ev_0,24049.5,35000.0,0.0,cs_54,68.71
2253.0,ev_0,24055.28,35000.0,0.0,cs_54,68.73
2254.0,ev_0,24061.06,35000.0,0.0,cs_54,68.75
2255.0,ev_0,24066.84,35000.0,0.0,cs_54,68.76
2256.0,ev_0,24072.62,35000.0,0.0,cs_54,68.78
2257.0,ev_0,24078.39,35000.0,0.0,cs_54,68.8
2258.0,ev_0,24084.17,35000.0,0.0,cs_54,68.81
2259.0,ev_0,24089.95,35000.0,0.0,cs_54,68.83
2260.0,ev_0,24095.73,35000.0,0.0,cs_54,68.84
2261.0,ev_0,24101.5,35000.0,0.0,cs_54,68.86
2262.0,ev_0,24107.28,35000.0,0.0,cs_54,68.88
2263.0,ev_0,24113.06,35000.0,0.0,cs_54,68.89
2264.0,ev_0,24118.84,35000.0,0.0,cs_54,68.91
2265.0,ev_0,24124.62,35000.0,0.0,cs_54,68.93
2266.0,ev_0,24130.39,35000.0,0.0,cs_54,68.94
2267.0,ev_0,24136.17,35000.0,0.0,cs_54,68.96
2268.0,ev_0,24141.95,35000.0,0.0,cs_54,68.98
2269.0,ev_0,24147.73,35000.0,0.0,cs_54,68.99
2270.0,ev_0,24153.5,35000.0,0.0,cs_54,69.01
2271.0,ev_0,24159.28,35000.0,0.0,cs_54,69.03
2272.0,ev_0,24165.06,35000.0,0.0,cs_54,69.04
2273.0,ev_0,24170.84,35000.0,0.0,cs_54,69.06
2274.0,ev_0,24176.62,35000.0,0.0,cs_54,69.08
2275.0,ev_0,24182.39,35000.0,0.0,cs_54,69.09
2276.0,ev_0,24188.17,35000.0,0.0,cs_54,69.11
2277.0,ev_0,24193.95,35000.0,0.0,cs_54,69.13
2278.0,ev_0,24199.73,35000.0,0.0,cs_54,69.14
2279.0,ev_0,24205.5,35000.0,0.0,cs_54,69.16
2280.0,ev_0,24211.28,35000.0,0.0,cs_54,69.18
2281.0,ev_0,24217.06,35000.0,0.0,cs_54,69.19
2282.0,ev_0,24222.84,35000.0,0.0,cs_54,69.21
2283.0,ev_0,24228.62,35000.0,0.0,cs_54,69.22
2284.0,ev_0,24234.39,35000.0,0.0,cs_54,69.24
2285.0,ev_0,24240.17,35000.0,0.0,cs_54,69.26
2286.0,ev_0,24245.95,35000.0,0.0,cs_54,69.27
2287.0,ev_0,24251.73,35000.0,0.0,cs_54,69.29
2288.0,ev_0,24257.5,35000.0,0.0,cs_54,69.31
2289.0,ev_0,24263.28,35000.0,0.0,cs_54,69.32
2290.0,ev_0,24269.06,35000.0,0.0,cs_54,69.34
2291.0,ev_0,24274.84,35000.0,0.0,cs_54,69.36
2292.0,ev_0,24280.62,35000.0,0.0,cs_54,69.37
2293.0,ev_0,24286.39,35000.0,0.0,cs_54,69.39
2294.0,ev_0,24292.17,35000.0,0.0,cs_54,69.41
2295.0,ev_0,24297.95,35000.0,0.0,cs_54,69.42
2296.0,ev_0,24303.73,35000.0,0.0,cs_54,69.44
2297.0,ev_0,24309.5,35000.0,0.0,cs_54,69.46
2298.0,ev_0,24315.28,35000.0,0.0,cs_54,69.47
2299.0,ev_0,24321.06,35000.0,0.0,cs_54,69.49
2300.0,ev_0,24326.84,35000.0,0.0,cs_54,69.51
2301.0,ev_0,24332.62,35000.0,0.0,cs_54,69.52
2302.0,ev_0,24338.39,35000.0,0.0,cs_54,69.54
2303.0,ev_0,24344.17,35000.0,0.0,cs_54,69.55
2304.0,ev_0,24349.95,35000.0,0.0,cs_54,69.57
2305.0,ev_0,24355.73,35000.0,0.0,cs_54,69.59
2306.0,ev_0,24361.5,35000.0,0.0,cs_54,69.6
2307.0,ev_0,24367.28,35000.0,0.0,cs_54,69.62
2308.0,ev_0,24373.06,35000.0,0.0,cs_54,69.64
2309.0,ev_0,24378.84,35000.0,0.0,cs_54,69.65
2310.0,ev_0,24384.62,35000.0,0.0,cs_54,69.67
2311.0,ev_0,24390.39,35000.0,0.0,cs_54,69.69
2312.0,ev_0,24396.17,35000.0,0.0,cs_54,69.7
2313.0,ev_0,24401.95,35000.0,0.0,cs_54,69.72
2314.0,ev_0,24407.73,35000.0,0.0,cs_54,69.74
2315.0,ev_0,24413.5,35000.0,0.0,cs_54,69.75
2316.0,ev_0,24419.28,35000.0,0.0,cs_54,69.77
2317.0,ev_0,24425.06,35000.0,0.0,cs_54,69.79
2318.0,ev_0,24430.84,35000.0,0.0,cs_54,69.8
2319.0,ev_0,24436.62,35000.0,0.0,cs_54,69.82
2320.0,ev_0,24442.39,35000.0,0.0,cs_54,69.84
2321.0,ev_0,24448.17,35000.0,0.0,cs_54,69.85
2322.0,ev_0,24453.95,35000.0,0.0,cs_54,69.87
2323.0,ev_0,24459.73,35000.0,0.0,cs_54,69.88
2324.0,ev_0,24465.5,35000.0,0.0,cs_54,69.9
2325.0,ev_0,24471.28,35000.0,0.0,cs_54,69.92
2326.0,ev_0,24477.06,35000.0,0.0,cs_54,69.93
2327.0,ev_0,24482.84,35000.0,0.0,cs_54,69.95
2328.0,ev_0,24488.62,35000.0,0.0,cs_54,69.97
2329.0,ev_0,24494.39,35000.0,0.0,cs_54,69.98
2330.0,ev_0,24500.17,35000.0,0.0,cs_54,70.0
2331.0,ev_0,24505.95,35000.0,0.0,cs_54,70.02
2332.0,ev_0,24511.73,35000.0,0.0,cs_54,70.03
2333.0,ev_0,24517.5,35000.0,0.0,cs_54,70.05
2334.0,ev_0,24523.28,35000.0,0.0,cs_54,70.07
2335.0,ev_0,24529.06,35000.0,0.0,cs_54,70.08
2336.0,ev_0,24534.84,35000.0,0.0,cs_54,70.1
2337.0,ev_0,24540.62,35000.0,0.0,cs_54,70.12
2338.0,ev_0,24546.39,35000.0,0.0,cs_54,70.13
2339.0,ev_0,24552.17,35000.0,0.0,cs_54,70.15
2340.0,ev_0,24557.95,35000.0,0.0,cs_54,70.17
2341.0,ev_0,24563.73,35000.0,0.0,cs_54,70.18
2342.0,ev_0,24569.5,35000.0,0.0,cs_54,70.2
2343.0,ev_0,24575.28,35000.0,0.0,cs_54,70.22
2344.0,ev_0,24581.06,35000.0,0.0,cs_54,70.23
2345.0,ev_0,24586.84,35000.0,0.0,cs_54,70.25
2346.0,ev_0,24592.62,35000.0,0.0,cs_54,70.26
2347.0,ev_0,24598.39,35000.0,0.0,cs_54,70.28
2348.0,ev_0,24604.17,35000.0,0.0,cs_54,70.3
2349.0,ev_0,24609.95,35000.0,0.0,cs_54,70.31
2350.0,ev_0,24615.73,35000.0,0.0,cs_54,70.33
2351.0,ev_0,24621.5,35000.0,0.0,cs_54,70.35
2352.0,ev_0,24627.28,35000.0,0.0,cs_54,70.36
2353.0,ev_0,24633.06,35000.0,0.0,cs_54,70.38
2354.0,ev_0,24638.84,35000.0,0.0,cs_54,70.4
2355.0,ev_0,24644.62,35000.0,0.0,cs_54,70.41
2356.0,ev_0,24650.39,35000.0,0.0,cs_54,70.43
2357.0,ev_0,24656.17,35000.0,0.0,cs_54,70.45
2358.0,ev_0,24661.95,35000.0,0.0,cs_54,70.46
2359.0,ev_0,24667.73,35000.0,0.0,cs_54,70.48
2360.0,ev_0,24673.5,35000.0,0.0,cs_54,70.5
2361.0,ev_0,24679.28,35000.0,0.0,cs_54,70.51
2362.0,ev_0,24685.06,35000.0,0.0,cs_54,70.53
2363.0,ev_0,24690.84,35000.0,0.0,cs_54,70.55
2364.0,ev_0,24696.62,35000.0,0.0,cs_54,70.56
2365.0,ev_0,24702.39,35000.0,0.0,cs_54,70.58
2366.0,ev_0,24708.17,35000.0,0.0,cs_54,70.59
2367.0,ev_0,24713.95,35000.0,0.0,cs_54,70.61
2368.0,ev_0,24719.73,35000.0,0.0,cs_54,70.63
2369.0,ev_0,24725.5,35000.0,0.0,cs_54,70.64
2370.0,ev_0,24731.28,35000.0,0.0,cs_54,70.66
2371.0,ev_0,24737.06,35000.0,0.0,cs_54,70.68
2372.0,ev_0,24742.84,35000.0,0.0,cs_54,70.69
2373.0,ev_0,24748.62,35000.0,0.0,cs_54,70.71
2374.0,ev_0,24754.39,35000.0,0.0,cs_54,70.73
2375.0,ev_0,24760.17,35000.0,0.0,cs_54,70.74
2376.0,ev_0,24765.95,35000.0,0.0,cs_54,70.76
2377.0,ev_0,24771.73,35000.0,0.0,cs_54,70.78
2378.0,ev_0,24777.5,35000.0,0.0,cs_54,70.79
2379.0,ev_0,24783.28,35000.0,0.0,cs_54,70.81
2380.0,ev_0,24789.06,35000.0,0.0,cs_54,70.83
2381.0,ev_0,24794.84,35000.0,0.0,cs_54,70.84
2382.0,ev_0,24800.62,35000.0,0.0,cs_54,70.86
2383.0,ev_0,24806.39,35000.0,0.0,cs_54,70.88
2384.0,ev_0,24812.17,35000.0,0.0,cs_54,70.89
2385.0,ev_0,24817.95,35000.0,0.0,cs_54,70.91
2386.0,ev_0,24823.73,35000.0,0.0,cs_54,70.92
2387.0,ev_0,24829.5,35000.0,0.0,cs_54,70.94
2388.0,ev_0,24835.28,35000.0,0.0,cs_54,70.96
2389.0,ev_0,24841.06,35000.0,0.0,cs_54,70.97
2390.0,ev_0,24846.84,35000.0,0.0,cs_54,70.99
2391.0,ev_0,24852.62,35000.0,0.0,cs_54,71.01
2392.0,ev_0,24858.39,35000.0,0.0,cs_54,71.02
2393.0,ev_0,24864.17,35000.0,0.0,cs_54,71.04
2394.0,ev_0,24869.95,35000.0,0.0,cs_54,71.06
2395.0,ev_0,24875.73,35000.0,0.0,cs_54,71.07
